stkcd,stock,name,year,is_crawled
831089,金东唐,金东唐,2014,0.0
831089,金东唐,金东唐,2015,0.0
831089,金东唐,金东唐,2016,0.0
831091,精冶源,北京精冶源新材料股份有限公司,2014,0.0
831091,精冶源,北京精冶源新材料股份有限公司,2015,0.0
831091,精冶源,北京精冶源新材料股份有限公司,2016,0.0
831092,乾元泽孚,山东乾元泽孚科技股份有限公司,2014,0.0
831092,乾元泽孚,山东乾元泽孚科技股份有限公司,2015,0.0
831092,乾元泽孚,山东乾元泽孚科技股份有限公司,2016,0.0
831093,鑫航科技,河北鑫航铁塔科技股份有限公司,2014,0.0
831093,鑫航科技,河北鑫航铁塔科技股份有限公司,2015,0.0
831093,鑫航科技,河北鑫航铁塔科技股份有限公司,2016,1.0
831094,光大灵曦,成都光大灵曦科技发展股份有限公司,2014,0.0
831094,光大灵曦,成都光大灵曦科技发展股份有限公司,2015,0.0
831094,光大灵曦,成都光大灵曦科技发展股份有限公司,2016,0.0
831096,物润船联,江苏物润船联网络股份有限公司,2014,0.0
831096,物润船联,江苏物润船联网络股份有限公司,2015,0.0
831096,物润船联,江苏物润船联网络股份有限公司,2016,0.0
831097,思为同飞,武汉思为同飞网络技术股份有限公司,2014,1.0
831097,思为同飞,武汉思为同飞网络技术股份有限公司,2015,0.0
831097,思为同飞,武汉思为同飞网络技术股份有限公司,2016,0.0
831099,维泰股份,新疆维泰开发建设(集团)股份有限公司,2014,0.0
831099,维泰股份,新疆维泰开发建设(集团)股份有限公司,2015,0.0
831099,维泰股份,新疆维泰开发建设(集团)股份有限公司,2016,0.0
831100,玉宇环保,武汉博奇玉宇环保股份有限公司,2014,0.0
831100,玉宇环保,武汉博奇玉宇环保股份有限公司,2015,0.0
831100,玉宇环保,武汉博奇玉宇环保股份有限公司,2016,0.0
831101,奥维云网,北京奥维云网大数据科技股份有限公司,2013,0.0
831101,奥维云网,北京奥维云网大数据科技股份有限公司,2014,0.0
831101,奥维云网,北京奥维云网大数据科技股份有限公司,2015,0.0
831101,奥维云网,北京奥维云网大数据科技股份有限公司,2016,1.0
831103,怡达化学,怡达化学,2015,0.0
831104,翔维科技,天津市翔维科技发展股份有限公司,2014,1.0
831104,翔维科技,天津市翔维科技发展股份有限公司,2015,0.0
831104,翔维科技,天津市翔维科技发展股份有限公司,2016,0.0
831105,盟云移软,上海盟云移软网络科技股份有限公司,2014,1.0
831105,盟云移软,上海盟云移软网络科技股份有限公司,2015,0.0
831105,盟云移软,上海盟云移软网络科技股份有限公司,2016,0.0
831106,埃林哲,上海埃林哲软件系统股份有限公司,2014,0.0
831106,埃林哲,上海埃林哲软件系统股份有限公司,2015,0.0
831106,埃林哲,上海埃林哲软件系统股份有限公司,2016,0.0
831107,金科信息,福建金科信息技术股份有限公司,2015,0.0
831108,茶乾坤,浙江茶乾坤食品股份有限公司,2014,1.0
831108,茶乾坤,浙江茶乾坤食品股份有限公司,2015,0.0
831108,茶乾坤,浙江茶乾坤食品股份有限公司,2016,0.0
831111,智明恒,北京智明恒石油科技股份有限公司,2013,0.0
831111,智明恒,北京智明恒石油科技股份有限公司,2014,0.0
831111,智明恒,北京智明恒石油科技股份有限公司,2015,0.0
831111,智明恒,北京智明恒石油科技股份有限公司,2016,0.0
831112,哥伦布,江苏哥伦布商业管理股份有限公司,2014,0.0
831112,哥伦布,江苏哥伦布商业管理股份有限公司,2015,0.0
831112,哥伦布,江苏哥伦布商业管理股份有限公司,2016,0.0
831114,易销科技,上海易销科技股份有限公司,2014,0.0
831114,易销科技,上海易销科技股份有限公司,2015,0.0
831114,易销科技,上海易销科技股份有限公司,2016,0.0
831116,腾远股份,腾远食品(上海)股份有限公司,2013,0.0
831116,腾远股份,腾远食品(上海)股份有限公司,2014,0.0
831116,腾远股份,腾远食品(上海)股份有限公司,2015,0.0
831116,腾远股份,腾远食品(上海)股份有限公司,2016,0.0
831117,维恩贝特,维恩贝特,2014,0.0
831117,维恩贝特,维恩贝特,2015,0.0
831117,维恩贝特,维恩贝特,2016,0.0
831118,兰亭科技,深圳市兰亭科技股份有限公司,2014,0.0
831118,兰亭科技,深圳市兰亭科技股份有限公司,2015,0.0
831118,兰亭科技,深圳市兰亭科技股份有限公司,2016,0.0
831119,蓝钻生物,云南蓝钻生物科技股份有限公司,2014,0.0
831119,蓝钻生物,云南蓝钻生物科技股份有限公司,2015,0.0
831119,蓝钻生物,云南蓝钻生物科技股份有限公司,2016,0.0
831120,达海智能,达海智能,2014,1.0
831120,达海智能,达海智能,2015,0.0
831120,达海智能,达海智能,2016,0.0
831121,力久电机,山东力久特种电机股份有限公司,2013,1.0
831121,力久电机,山东力久特种电机股份有限公司,2014,0.0
831121,力久电机,山东力久特种电机股份有限公司,2015,0.0
831121,力久电机,山东力久特种电机股份有限公司,2016,0.0
831122,永信科技,福建永信数控科技股份有限公司,2014,0.0
831122,永信科技,福建永信数控科技股份有限公司,2015,0.0
831122,永信科技,福建永信数控科技股份有限公司,2016,1.0
831123,大成空间,湖北大成空间科技股份有限公司,2013,1.0
831123,大成空间,湖北大成空间科技股份有限公司,2014,0.0
831123,大成空间,湖北大成空间科技股份有限公司,2015,0.0
831124,中标节能,北京中标新亚节能工程股份有限公司,2014,0.0
831124,中标节能,北京中标新亚节能工程股份有限公司,2015,0.0
831124,中标节能,北京中标新亚节能工程股份有限公司,2016,0.0
831126,元鼎科技,北京元鼎时代科技股份有限公司,2014,0.0
831126,元鼎科技,北京元鼎时代科技股份有限公司,2015,1.0
831126,元鼎科技,北京元鼎时代科技股份有限公司,2016,0.0
831128,大汉印邦,宁波大汉印邦股份有限公司,2014,0.0
831128,大汉印邦,宁波大汉印邦股份有限公司,2015,0.0
831128,大汉印邦,宁波大汉印邦股份有限公司,2016,0.0
831129,领信股份,山东领信信息科技股份有限公司,2014,0.0
831129,领信股份,山东领信信息科技股份有限公司,2015,0.0
831129,领信股份,山东领信信息科技股份有限公司,2016,0.0
831130,环宇装备,河南环宇石化装备科技股份有限公司,2014,0.0
831130,环宇装备,河南环宇石化装备科技股份有限公司,2015,0.0
831130,环宇装备,河南环宇石化装备科技股份有限公司,2016,0.0
831131,兴宏泰,新疆兴宏泰股份有限公司,2014,0.0
831131,兴宏泰,新疆兴宏泰股份有限公司,2015,1.0
831131,兴宏泰,新疆兴宏泰股份有限公司,2016,0.0
831132,临风股份,山东临风科技股份有限公司,2014,0.0
831132,临风股份,山东临风科技股份有限公司,2015,0.0
831132,临风股份,山东临风科技股份有限公司,2016,0.0
831134,爱特科技,常州爱特科技股份有限公司,2014,1.0
831134,爱特科技,常州爱特科技股份有限公司,2015,0.0
831134,爱特科技,常州爱特科技股份有限公司,2016,0.0
831135,永冠股份,上海永冠众诚新材料科技(集团)股份有限公司,2015,0.0
831136,颍元股份,安徽颍元农业科技股份有限公司,2013,0.0
831136,颍元股份,安徽颍元农业科技股份有限公司,2014,0.0
831136,颍元股份,安徽颍元农业科技股份有限公司,2015,0.0
831138,光影侠,光影侠,2014,0.0
831138,光影侠,光影侠,2015,1.0
831138,光影侠,光影侠,2016,0.0
831139,江西广蓝,江西省广蓝传动科技股份有限公司,2014,0.0
831139,江西广蓝,江西省广蓝传动科技股份有限公司,2015,1.0
831139,江西广蓝,江西省广蓝传动科技股份有限公司,2016,0.0
831140,力阳科技,上海力阳道路加固科技股份有限公司,2014,0.0
831140,力阳科技,上海力阳道路加固科技股份有限公司,2015,0.0
831140,力阳科技,上海力阳道路加固科技股份有限公司,2016,0.0
831141,风云汇,沈阳金铠建筑科技股份有限公司,2014,1.0
831141,风云汇,沈阳金铠建筑科技股份有限公司,2015,1.0
831141,风云汇,沈阳金铠建筑科技股份有限公司,2016,1.0
831142,易讯通,北京易讯通信息技术股份有限公司,2014,0.0
831142,易讯通,北京易讯通信息技术股份有限公司,2015,0.0
831142,易讯通,北京易讯通信息技术股份有限公司,2016,0.0
831143,焕鑫新材,江苏焕鑫新材料股份有限公司,2013,0.0
831143,焕鑫新材,江苏焕鑫新材料股份有限公司,2014,0.0
831143,焕鑫新材,江苏焕鑫新材料股份有限公司,2015,0.0
831143,焕鑫新材,江苏焕鑫新材料股份有限公司,2016,1.0
831144,欣影科技,上海欣影电力科技股份有限公司,2014,0.0
831144,欣影科技,上海欣影电力科技股份有限公司,2015,0.0
831144,欣影科技,上海欣影电力科技股份有限公司,2016,0.0
831145,阿路美格,阿路美格,2013,0.0
831145,阿路美格,阿路美格,2014,1.0
831145,阿路美格,阿路美格,2015,0.0
831145,阿路美格,阿路美格,2016,1.0
831147,合建重科,合建重科,2014,0.0
831147,合建重科,合建重科,2015,0.0
831147,合建重科,合建重科,2016,0.0
831149,奥美环境,山东奥美环境股份有限公司,2014,0.0
831149,奥美环境,山东奥美环境股份有限公司,2015,0.0
831149,奥美环境,山东奥美环境股份有限公司,2016,0.0
831150,金越交通,吉林省金越交通装备股份有限公司,2014,0.0
831150,金越交通,吉林省金越交通装备股份有限公司,2015,0.0
831150,金越交通,吉林省金越交通装备股份有限公司,2016,0.0
831152,昆工科技,昆明理工恒达科技股份有限公司,2014,0.0
831152,昆工科技,昆明理工恒达科技股份有限公司,2015,0.0
831152,昆工科技,昆明理工恒达科技股份有限公司,2016,0.0
831153,全维技术,杭州全维技术股份有限公司,2015,0.0
831154,益方田园,广州益方田园环保股份有限公司,2014,0.0
831154,益方田园,广州益方田园环保股份有限公司,2015,0.0
831154,益方田园,广州益方田园环保股份有限公司,2016,0.0
831155,振源电气,武汉振源电气股份有限公司,2014,0.0
831155,振源电气,武汉振源电气股份有限公司,2015,0.0
831155,振源电气,武汉振源电气股份有限公司,2016,0.0
831159,安达物流,天津安达物流股份有限公司,2014,1.0
831159,安达物流,天津安达物流股份有限公司,2015,0.0
831159,安达物流,天津安达物流股份有限公司,2016,0.0
831161,伊菲股份,辽宁伊菲科技股份有限公司,2014,0.0
831161,伊菲股份,辽宁伊菲科技股份有限公司,2015,0.0
831161,伊菲股份,辽宁伊菲科技股份有限公司,2016,0.0
831162,天河股份,南京天河汽车零部件股份有限公司,2014,0.0
831162,天河股份,南京天河汽车零部件股份有限公司,2015,0.0
831162,天河股份,南京天河汽车零部件股份有限公司,2016,0.0
831163,艾科新材,广州艾科新材料股份有限公司,2013,0.0
831163,艾科新材,广州艾科新材料股份有限公司,2014,0.0
831163,艾科新材,广州艾科新材料股份有限公司,2015,0.0
831163,艾科新材,广州艾科新材料股份有限公司,2016,0.0
831165,远洲股份,上海远洲管业科技股份有限公司,2014,0.0
831165,远洲股份,上海远洲管业科技股份有限公司,2015,0.0
831165,远洲股份,上海远洲管业科技股份有限公司,2016,0.0
831166,纳地股份,苏州纳地金属制品股份有限公司,2014,0.0
831166,纳地股份,苏州纳地金属制品股份有限公司,2015,0.0
831166,纳地股份,苏州纳地金属制品股份有限公司,2016,0.0
831167,鑫汇科,深圳市鑫汇科股份有限公司,2015,0.0
831168,华尔康,南通华尔康医疗科技股份有限公司,2015,0.0
831169,百特莱德,北京百特莱德工程技术股份有限公司,2014,0.0
831169,百特莱德,北京百特莱德工程技术股份有限公司,2015,0.0
831169,百特莱德,北京百特莱德工程技术股份有限公司,2016,0.0
831170,熵能新材,熵能新材,2014,0.0
831170,熵能新材,熵能新材,2015,0.0
831170,熵能新材,熵能新材,2016,0.0
831171,海纳生物,广东海纳川生物科技股份有限公司,2014,1.0
831171,海纳生物,广东海纳川生物科技股份有限公司,2015,0.0
831171,海纳生物,广东海纳川生物科技股份有限公司,2016,0.0
831172,华尔达,浙江华尔达热导技术股份有限公司,2014,0.0
831172,华尔达,浙江华尔达热导技术股份有限公司,2015,0.0
831172,华尔达,浙江华尔达热导技术股份有限公司,2016,0.0
831173,泰恩康,广东泰恩康医药股份有限公司,2014,0.0
831173,泰恩康,广东泰恩康医药股份有限公司,2015,0.0
831173,泰恩康,广东泰恩康医药股份有限公司,2016,0.0
831174,全密封,沈阳全密封变压器股份有限公司,2014,0.0
831174,全密封,沈阳全密封变压器股份有限公司,2015,0.0
831174,全密封,沈阳全密封变压器股份有限公司,2016,0.0
831175,派诺科技,珠海派诺科技股份有限公司,2014,0.0
831175,派诺科技,珠海派诺科技股份有限公司,2015,0.0
831175,派诺科技,珠海派诺科技股份有限公司,2016,0.0
831176,天鸿股份,山东天鸿模具股份有限公司,2014,1.0
831176,天鸿股份,山东天鸿模具股份有限公司,2015,1.0
831176,天鸿股份,山东天鸿模具股份有限公司,2016,0.0
831177,深冷能源,河南心连心深冷能源股份有限公司,2014,0.0
831177,深冷能源,河南心连心深冷能源股份有限公司,2015,0.0
831177,深冷能源,河南心连心深冷能源股份有限公司,2016,0.0
831178,科马材料,浙江科马摩擦材料股份有限公司,2014,0.0
831178,科马材料,浙江科马摩擦材料股份有限公司,2015,0.0
831178,科马材料,浙江科马摩擦材料股份有限公司,2016,0.0
831182,堃琦鑫华,深圳市堃琦鑫华股份有限公司,2015,0.0
831183,可视化,北京可视化智能科技股份有限公司,2014,0.0
831183,可视化,北京可视化智能科技股份有限公司,2015,0.0
831183,可视化,北京可视化智能科技股份有限公司,2016,0.0
831185,众智软件,洛阳众智软件科技股份有限公司,2014,0.0
831185,众智软件,洛阳众智软件科技股份有限公司,2015,0.0
831185,众智软件,洛阳众智软件科技股份有限公司,2016,0.0
831186,金鸿药业,金鸿药业股份有限公司,2014,1.0
831186,金鸿药业,金鸿药业股份有限公司,2015,1.0
831186,金鸿药业,金鸿药业股份有限公司,2016,0.0
831187,创尔生物,广州创尔生物技术股份有限公司,2014,0.0
831187,创尔生物,广州创尔生物技术股份有限公司,2015,0.0
831187,创尔生物,广州创尔生物技术股份有限公司,2016,0.0
831188,正兴玉,雅安正兴汉白玉股份有限公司,2014,1.0
831188,正兴玉,雅安正兴汉白玉股份有限公司,2015,0.0
831188,正兴玉,雅安正兴汉白玉股份有限公司,2016,0.0
831189,乔顿服饰,乔顿服饰,2014,0.0
831189,乔顿服饰,乔顿服饰,2015,0.0
831189,乔顿服饰,乔顿服饰,2016,0.0
831190,第六元素,常州第六元素材料科技股份有限公司,2014,0.0
831190,第六元素,常州第六元素材料科技股份有限公司,2015,0.0
831190,第六元素,常州第六元素材料科技股份有限公司,2016,0.0
831193,新健康成,四川新健康成生物股份有限公司,2014,0.0
831193,新健康成,四川新健康成生物股份有限公司,2015,0.0
831193,新健康成,四川新健康成生物股份有限公司,2016,0.0
831194,派拉软件,上海派拉软件股份有限公司,2013,0.0
831194,派拉软件,上海派拉软件股份有限公司,2014,0.0
831194,派拉软件,上海派拉软件股份有限公司,2015,0.0
831194,派拉软件,上海派拉软件股份有限公司,2016,0.0
831195,三祥科技,青岛三祥科技股份有限公司,2014,0.0
831195,三祥科技,青岛三祥科技股份有限公司,2015,0.0
831195,三祥科技,青岛三祥科技股份有限公司,2016,0.0
831196,恒扬科技,深圳市恒扬数据股份有限公司,2014,0.0
831196,恒扬科技,深圳市恒扬数据股份有限公司,2015,0.0
831196,恒扬科技,深圳市恒扬数据股份有限公司,2016,0.0
831197,雅洁源,佛山市雅洁源科技股份有限公司,2014,0.0
831197,雅洁源,佛山市雅洁源科技股份有限公司,2015,0.0
831197,雅洁源,佛山市雅洁源科技股份有限公司,2016,0.0
831198,博华科技,北京博华信智科技股份有限公司,2015,0.0
831200,巨正源,深圳巨正源股份有限公司,2014,0.0
831200,巨正源,深圳巨正源股份有限公司,2015,0.0
831200,巨正源,深圳巨正源股份有限公司,2016,0.0
831202,摩德娜,广东摩德娜科技股份有限公司,2014,0.0
831202,摩德娜,广东摩德娜科技股份有限公司,2015,0.0
831202,摩德娜,广东摩德娜科技股份有限公司,2016,0.0
831204,汇通控股,合肥汇通控股股份有限公司,2014,0.0
831204,汇通控股,合肥汇通控股股份有限公司,2015,0.0
831204,汇通控股,合肥汇通控股股份有限公司,2016,0.0
831205,圣博华康,上海圣博华康文化创意投资股份有限公司,2014,0.0
831205,圣博华康,上海圣博华康文化创意投资股份有限公司,2015,0.0
831205,圣博华康,上海圣博华康文化创意投资股份有限公司,2016,0.0
831207,南方制药,福建南方制药股份有限公司,2014,0.0
831207,南方制药,福建南方制药股份有限公司,2015,0.0
831207,南方制药,福建南方制药股份有限公司,2016,0.0
831208,洁昊环保,上海洁昊环保股份有限公司,2014,0.0
831208,洁昊环保,上海洁昊环保股份有限公司,2015,0.0
831208,洁昊环保,上海洁昊环保股份有限公司,2016,0.0
831209,鑫安利,河南鑫安利安全科技股份有限公司,2015,0.0
831210,圣海林,北京圣海林生态环境科技股份有限公司,2013,0.0
831210,圣海林,北京圣海林生态环境科技股份有限公司,2014,0.0
831210,圣海林,北京圣海林生态环境科技股份有限公司,2015,0.0
831212,耐磨科技,云南昆钢耐磨材料科技股份有限公司,2014,0.0
831212,耐磨科技,云南昆钢耐磨材料科技股份有限公司,2015,1.0
831212,耐磨科技,云南昆钢耐磨材料科技股份有限公司,2016,1.0
831214,中晶股份,中晶股份,2014,0.0
831214,中晶股份,中晶股份,2015,0.0
831214,中晶股份,中晶股份,2016,0.0
831216,中林股份,浙江中林勘察研究股份有限公司,2014,0.0
831216,中林股份,浙江中林勘察研究股份有限公司,2015,0.0
831216,中林股份,浙江中林勘察研究股份有限公司,2016,0.0
831218,成丰股份,宁夏成丰农业科技开发股份有限公司,2015,0.0
831220,新宁股份,安徽新宁装备股份有限公司,2014,1.0
831220,新宁股份,安徽新宁装备股份有限公司,2015,0.0
831220,新宁股份,安徽新宁装备股份有限公司,2016,0.0
831221,聚阳环保,苏州聚阳环保科技股份有限公司,2014,0.0
831221,聚阳环保,苏州聚阳环保科技股份有限公司,2015,0.0
831221,聚阳环保,苏州聚阳环保科技股份有限公司,2016,0.0
831222,金龙腾,北京市金龙腾装饰股份有限公司,2014,1.0
831222,金龙腾,北京市金龙腾装饰股份有限公司,2015,0.0
831222,金龙腾,北京市金龙腾装饰股份有限公司,2016,0.0
831224,沈氏节能,杭州沈氏节能科技股份有限公司,2014,0.0
831224,沈氏节能,杭州沈氏节能科技股份有限公司,2015,0.0
831224,沈氏节能,杭州沈氏节能科技股份有限公司,2016,0.0
831225,宏景软件,北京宏景世纪软件股份有限公司,2014,0.0
831225,宏景软件,北京宏景世纪软件股份有限公司,2015,0.0
831225,宏景软件,北京宏景世纪软件股份有限公司,2016,0.0
831226,聚宝网络,上海聚宝网络科技股份有限公司,2014,0.0
831226,聚宝网络,上海聚宝网络科技股份有限公司,2015,0.0
831226,聚宝网络,上海聚宝网络科技股份有限公司,2016,0.0
831228,夏阳检测,安徽夏阳机动车辆检测股份有限公司,2014,0.0
831228,夏阳检测,安徽夏阳机动车辆检测股份有限公司,2015,0.0
831228,夏阳检测,安徽夏阳机动车辆检测股份有限公司,2016,0.0
831230,双申医疗,上海双申医疗器械股份有限公司,2014,0.0
831230,双申医疗,上海双申医疗器械股份有限公司,2015,0.0
831230,双申医疗,上海双申医疗器械股份有限公司,2016,0.0
831231,佳保安全,深圳市佳保安全股份有限公司,2015,0.0
831233,恒丰科技,新疆恒丰现代农业科技股份有限公司,2014,0.0
831233,恒丰科技,新疆恒丰现代农业科技股份有限公司,2015,0.0
831233,恒丰科技,新疆恒丰现代农业科技股份有限公司,2016,0.0
831234,天辰股份,济南天辰铝机股份有限公司,2014,0.0
831234,天辰股份,济南天辰铝机股份有限公司,2015,0.0
831234,天辰股份,济南天辰铝机股份有限公司,2016,0.0
831235,点米科技,点米网络科技股份有限公司,2013,0.0
831235,点米科技,点米网络科技股份有限公司,2014,0.0
831235,点米科技,点米网络科技股份有限公司,2015,0.0
831235,点米科技,点米网络科技股份有限公司,2016,1.0
831237,飞宇科技,苏州飞宇精密科技股份有限公司,2014,0.0
831237,飞宇科技,苏州飞宇精密科技股份有限公司,2015,1.0
831237,飞宇科技,苏州飞宇精密科技股份有限公司,2016,0.0
831239,云南文化,云南杨丽萍文化传播股份有限公司,2014,0.0
831239,云南文化,云南杨丽萍文化传播股份有限公司,2015,0.0
831239,云南文化,云南杨丽萍文化传播股份有限公司,2016,0.0
831241,博峰新业,新疆博峰新业石油工程技术股份有限公司,2014,0.0
831241,博峰新业,新疆博峰新业石油工程技术股份有限公司,2015,0.0
831241,博峰新业,新疆博峰新业石油工程技术股份有限公司,2016,0.0
831242,特辰科技,深圳市特辰科技股份有限公司,2014,0.0
831242,特辰科技,深圳市特辰科技股份有限公司,2015,0.0
831242,特辰科技,深圳市特辰科技股份有限公司,2016,0.0
831243,晓鸣农牧,宁夏晓鸣农牧股份有限公司,2014,0.0
831243,晓鸣农牧,宁夏晓鸣农牧股份有限公司,2015,0.0
831243,晓鸣农牧,宁夏晓鸣农牧股份有限公司,2016,0.0
831244,星展测控,星展测控科技股份有限公司,2014,0.0
831244,星展测控,星展测控科技股份有限公司,2015,0.0
831244,星展测控,星展测控科技股份有限公司,2016,0.0
831246,欧力配网,珠海欧力配网自动化股份有限公司,2014,1.0
831246,欧力配网,珠海欧力配网自动化股份有限公司,2015,0.0
831246,欧力配网,珠海欧力配网自动化股份有限公司,2016,0.0
831247,盛帮股份,成都盛帮密封件股份有限公司,2014,0.0
831247,盛帮股份,成都盛帮密封件股份有限公司,2015,0.0
831247,盛帮股份,成都盛帮密封件股份有限公司,2016,0.0
831248,瑞德设计,杭州瑞德设计股份有限公司,2014,0.0
831248,瑞德设计,杭州瑞德设计股份有限公司,2015,0.0
831248,瑞德设计,杭州瑞德设计股份有限公司,2016,0.0
831249,朗源科技,无锡朗源科技股份有限公司,2015,0.0
831252,博润通,武汉博润通文化科技股份有限公司,2014,0.0
831252,博润通,武汉博润通文化科技股份有限公司,2015,0.0
831252,博润通,武汉博润通文化科技股份有限公司,2016,0.0
831254,平方科技,深圳市平方科技股份有限公司,2014,0.0
831254,平方科技,深圳市平方科技股份有限公司,2015,0.0
831254,平方科技,深圳市平方科技股份有限公司,2016,0.0
831255,佳和电气,杭州佳和电气股份有限公司,2014,0.0
831255,佳和电气,杭州佳和电气股份有限公司,2015,0.0
831255,佳和电气,杭州佳和电气股份有限公司,2016,0.0
831256,新疆银丰,新疆银丰现代农业装备股份有限公司,2014,0.0
831256,新疆银丰,新疆银丰现代农业装备股份有限公司,2015,0.0
831256,新疆银丰,新疆银丰现代农业装备股份有限公司,2016,0.0
831257,赛德盛,北京赛德盛医药科技股份有限公司,2014,0.0
831257,赛德盛,北京赛德盛医药科技股份有限公司,2015,0.0
831257,赛德盛,北京赛德盛医药科技股份有限公司,2016,0.0
831258,龙蛙农业,龙蛙农业,2014,0.0
831258,龙蛙农业,龙蛙农业,2015,0.0
831258,龙蛙农业,龙蛙农业,2016,0.0
831259,津福斯特,天津中启创优科技股份有限公司,2013,0.0
831259,津福斯特,天津中启创优科技股份有限公司,2014,0.0
831259,津福斯特,天津中启创优科技股份有限公司,2015,0.0
831259,津福斯特,天津中启创优科技股份有限公司,2016,0.0
831260,东方碾磨,宁国东方碾磨材料股份有限公司,2014,0.0
831260,东方碾磨,宁国东方碾磨材料股份有限公司,2015,0.0
831260,东方碾磨,宁国东方碾磨材料股份有限公司,2016,0.0
831261,天海科技,山东天海科技股份有限公司,2014,0.0
831261,天海科技,山东天海科技股份有限公司,2015,0.0
831261,天海科技,山东天海科技股份有限公司,2016,1.0
831262,广建装饰,重庆广建装饰股份有限公司,2014,1.0
831262,广建装饰,重庆广建装饰股份有限公司,2015,0.0
831262,广建装饰,重庆广建装饰股份有限公司,2016,0.0
831263,科华控股,科华控股股份有限公司,2014,0.0
831263,科华控股,科华控股股份有限公司,2015,0.0
831263,科华控股,科华控股股份有限公司,2016,0.0
831265,宏源药业,湖北省宏源药业科技股份有限公司,2014,0.0
831265,宏源药业,湖北省宏源药业科技股份有限公司,2015,0.0
831265,宏源药业,湖北省宏源药业科技股份有限公司,2016,0.0
831266,一铭软件,一铭软件股份有限公司,2014,0.0
831266,一铭软件,一铭软件股份有限公司,2015,0.0
831266,一铭软件,一铭软件股份有限公司,2016,0.0
831267,法福来,宁夏法福来食品股份有限公司,2014,0.0
831267,法福来,宁夏法福来食品股份有限公司,2015,0.0
831267,法福来,宁夏法福来食品股份有限公司,2016,0.0
831269,博凡动力,浙江博凡动力装备股份有限公司,2015,1.0
831271,燎原药业,浙江燎原药业股份有限公司,2014,0.0
831271,燎原药业,浙江燎原药业股份有限公司,2015,1.0
831271,燎原药业,浙江燎原药业股份有限公司,2016,1.0
831272,同力天合,同力天合(北京)管理软件股份有限公司,2015,0.0
831274,瑞可达,苏州瑞可达连接系统股份有限公司,2014,0.0
831274,瑞可达,苏州瑞可达连接系统股份有限公司,2015,0.0
831274,瑞可达,苏州瑞可达连接系统股份有限公司,2016,0.0
831275,睿力物流,北京睿力恒一物流技术股份公司,2014,0.0
831275,睿力物流,北京睿力恒一物流技术股份公司,2015,0.0
831275,睿力物流,北京睿力恒一物流技术股份公司,2016,0.0
831276,松科快换,上海松科快换自动化股份有限公司,2014,0.0
831276,松科快换,上海松科快换自动化股份有限公司,2015,0.0
831276,松科快换,上海松科快换自动化股份有限公司,2016,0.0
831277,钢钢网,钢钢网,2014,0.0
831277,钢钢网,钢钢网,2015,0.0
831277,钢钢网,钢钢网,2016,0.0
831278,泰德股份,青岛泰德汽车轴承股份有限公司,2014,0.0
831278,泰德股份,青岛泰德汽车轴承股份有限公司,2015,0.0
831278,泰德股份,青岛泰德汽车轴承股份有限公司,2016,0.0
831283,蛙视通信,北京蛙视通信技术股份有限公司,2015,0.0
831284,迈科智能,珠海迈科智能科技股份有限公司,2014,0.0
831284,迈科智能,珠海迈科智能科技股份有限公司,2015,0.0
831284,迈科智能,珠海迈科智能科技股份有限公司,2016,1.0
831286,竹林伟业,竹林伟业科技发展(天津)股份有限公司,2014,0.0
831286,竹林伟业,竹林伟业科技发展(天津)股份有限公司,2015,0.0
831286,竹林伟业,竹林伟业科技发展(天津)股份有限公司,2016,0.0
831287,启奥科技,唐山启奥科技股份有限公司,2014,0.0
831287,启奥科技,唐山启奥科技股份有限公司,2015,0.0
831287,启奥科技,唐山启奥科技股份有限公司,2016,0.0
831288,安美勤,成都安美勤信息技术股份有限公司,2014,0.0
831288,安美勤,成都安美勤信息技术股份有限公司,2015,0.0
831288,安美勤,成都安美勤信息技术股份有限公司,2016,0.0
831289,丰泽股份,丰泽工程橡胶科技开发股份有限公司,2014,0.0
831289,丰泽股份,丰泽工程橡胶科技开发股份有限公司,2015,0.0
831289,丰泽股份,丰泽工程橡胶科技开发股份有限公司,2016,0.0
831290,金达照明,广东金达照明科技股份有限公司,2014,0.0
831290,金达照明,广东金达照明科技股份有限公司,2015,0.0
831290,金达照明,广东金达照明科技股份有限公司,2016,0.0
831291,恒博科技,郑州恒博科技股份有限公司,2014,0.0
831291,恒博科技,郑州恒博科技股份有限公司,2015,0.0
831291,恒博科技,郑州恒博科技股份有限公司,2016,0.0
831292,汇智光华,汇智光华(北京)文化传媒股份有限公司,2014,0.0
831292,汇智光华,汇智光华(北京)文化传媒股份有限公司,2015,0.0
831292,汇智光华,汇智光华(北京)文化传媒股份有限公司,2016,0.0
831294,中德科技,浙江中德自控科技股份有限公司,2014,0.0
831294,中德科技,浙江中德自控科技股份有限公司,2015,0.0
831294,中德科技,浙江中德自控科技股份有限公司,2016,0.0
831295,川东环能,湖北川东环保能源开发股份有限公司,2015,0.0
831296,奥拓福,沈阳奥拓福科技股份有限公司,2014,0.0
831296,奥拓福,沈阳奥拓福科技股份有限公司,2015,0.0
831296,奥拓福,沈阳奥拓福科技股份有限公司,2016,0.0
831297,数字认证,陕西省数字证书认证中心股份有限公司,2014,0.0
831297,数字认证,陕西省数字证书认证中心股份有限公司,2015,0.0
831297,数字认证,陕西省数字证书认证中心股份有限公司,2016,0.0
831298,美基食品,河南永达美基食品股份有限公司,2015,0.0
831299,北教传媒,京版北教文化传媒股份有限公司,2014,0.0
