stkcd,stock,name,year,is_crawled
430471,豪威尔,郑州豪威尔电子科技股份有限公司,2016,0
832611,凯迪网络,海南智媒云图科技股份有限公司,2014,0
837951,华映传媒,上海华映文化传媒股份有限公司,2015,0
831579,三信股份,山东三信商贸股份有限公司,2016,0
832425,国农基业,北京国农基业科技发展股份有限公司,2015,0
831254,平方科技,深圳市平方科技股份有限公司,2016,0
832144,软智科技,南京软智科技股份有限公司,2014,0
832244,佳瑞高科,平顶山佳瑞高科实业股份有限公司,2014,0
830863,瑞华天健,北京瑞华天健科技股份有限公司,2014,0
430081,五八汽车,北京五八汽车科技股份有限公司,2014,0
831171,海纳生物,广东海纳川生物科技股份有限公司,2015,0
833958,顶固集创,广东顶固集创家居股份有限公司,2015,0
430071,首都在线,北京首都在线科技股份有限公司,2014,0
831734,展通电信,宁波展通电信设备股份有限公司,2016,0
430732,威马股份,山东威马泵业股份有限公司,2015,0
430732,威马股份,山东威马泵业股份有限公司,2014,0
430424,联合创业,北京联合创业环保工程股份有限公司,2014,0
430346,哇棒传媒,哇棒移动传媒股份有限公司,2013,0
833694,新道科技,新道科技股份有限公司,2015,0
831965,固瑞股份,大连固瑞聚氨酯股份有限公司,2015,0
833736,中塑在线,浙江中塑在线股份有限公司,2015,0
430240,随视传媒,北京随视传媒科技股份有限公司,2016,0
831462,友泰电气,浙江友泰电气股份有限公司,2014,0
831893,五谷股份,浙江五谷铜业股份有限公司,2016,0
831643,仙剑文化,上海仙剑文化传媒股份有限公司,2014,0
430642,映翰通,北京映翰通网络技术股份有限公司,2013,0
832513,汇群中药,广东汇群中药饮片股份有限公司,2015,0
831628,西部超导,西部超导材料科技股份有限公司,2016,0
832768,爱可生,上海爱可生信息技术股份有限公司,2015,0
430755,华曦达,深圳市华曦达科技股份有限公司,2014,0
832272,龙图信息,大连龙图信息技术股份有限公司,2015,0
833122,中仪股份,武汉中仪物联技术股份有限公司,2014,0
835128,景森设计,景森设计股份有限公司,2014,0
835452,元一传媒,东阳元一传媒股份有限公司,2015,0
831484,久盛生态,吉林久盛生态环境科技股份有限公司,2015,0
832663,金苹果,武威金苹果农业股份有限公司,2015,0
832859,晨越建管,成都晨越建设项目管理股份有限公司,2014,0
832414,精湛光电,江苏精湛光电仪器股份有限公司,2014,0
830971,科特环保,苏州科特环保股份有限公司,2014,0
832650,奔腾集团,奔腾科技实业集团股份有限公司,2014,0
832967,利达发展,利达发展,2014,0
834968,玄武科技,广州市玄武无线科技股份有限公司,2015,0
831876,华辰股份,浙江华辰新材股份有限公司,2015,0
835055,乐享方登,乐享方登,2015,0
832219,建装业,深圳市建装业集团股份有限公司,2014,0
831248,瑞德设计,杭州瑞德设计股份有限公司,2016,0
834547,鼎合远传,鼎合远传技术(北京)股份有限公司,2015,0
430428,陕西瑞科,陕西瑞科新材料股份有限公司,2014,0
835048,龙云旅游,黑龙江龙云旅游管理股份有限公司,2014,0
831677,天意有福,天意有福科技股份有限公司,2014,0
430703,高山水,深圳市高山水生态园林股份有限公司,2015,0
835086,房米网,厦门房米网络股份有限公司,2015,0
832327,海颐软件,烟台海颐软件股份有限公司,2016,0
430725,九五智驾,北京九五智驾信息技术股份有限公司,2015,0
831243,晓鸣农牧,宁夏晓鸣农牧股份有限公司,2014,0
430284,科胜石油,北京科胜伟达石油科技股份有限公司,2015,0
832571,点击网络,厦门鑫点击网络科技股份有限公司,2016,0
831063,安泰股份,安徽省安泰科技股份有限公司,2015,0
430552,亚成微,陕西亚成微电子股份有限公司,2014,0
833307,优格花园,青岛优格花园餐饮管理股份有限公司,2015,0
831790,凯德科技,东莞市凯昶德电子科技股份有限公司,2016,0
831740,地平线,河南地平线传媒股份有限公司,2016,0
430177,点点客,点点客信息技术股份有限公司,2015,0
832072,紫晶股份,北京紫晶之光科技股份有限公司,2014,0
832883,德润能源,胜利德润能源股份有限公司,2016,0
831345,海特股份,江苏海特服饰股份有限公司,2015,0
831225,宏景软件,北京宏景世纪软件股份有限公司,2015,0
430514,速升装备,江苏速升自动化装备股份有限公司,2014,0
430118,中钰医疗,中钰医疗控股(北京)股份有限公司,2015,0
836155,小小科技,安徽省小小科技股份有限公司,2015,0
832667,竹林松大,竹林松大科技股份有限公司,2016,0
430369,威门药业,贵州威门药业股份有限公司,2013,0
831488,华宏医药,江苏华宏医药股份有限公司,2015,0
831877,小羽佳,厦门小羽佳家政股份有限公司,2015,0
430482,河源富马,河源富马硬质合金股份有限公司,2014,0
430213,乐升股份,北京乐升科技股份有限公司,2012,0
831678,利德浆料,湖南利德电子浆料股份有限公司,2014,0
837152,高精锻压,浙江高精锻压股份有限公司,2015,0
832094,金昌蓝宇,沈阳金昌蓝宇新材料股份有限公司,2015,0
832453,恒福股份,恒福茶文化股份有限公司,2016,0
831885,鱼鳞图,四川鱼鳞图信息技术股份有限公司,2014,0
430591,明德生物,明德生物,2016,0
830851,骏华农牧,宁夏骏华月牙湖农牧科技股份有限公司,2014,0
831375,三强股份,上海三强企业集团股份有限公司,2014,0
831979,林格贝,大兴安岭林格贝寒带生物科技股份有限公司,2015,0
832271,威纶股份,苏州威纶精密机械股份有限公司,2015,0
831126,元鼎科技,北京元鼎时代科技股份有限公司,2014,0
832779,东方明康,北京东方明康医用设备股份有限公司,2015,0
833204,百事达,深圳市百事达卓越科技股份有限公司,2016,0
832678,众鑫科技,湖南众鑫新材料科技股份有限公司,2015,0
430039,华高世纪,北京华高世纪科技股份有限公司,2015,0
430748,恒均科技,安徽恒均粉末冶金科技股份有限公司,2013,0
832220,海德尔,海德尔节能环保股份有限公司,2016,0
831003,金大股份,金大智能技术股份有限公司,2014,0
832101,浩亚股份,上海浩亚机电股份有限公司,2014,0
832630,诺之股份,浙江诺之股份有限公司,2016,0
832519,中通电气,湖南中通电气股份有限公司,2015,0
430036,鼎普科技,鼎普科技,2016,0
831687,亨达股份,青岛亨达股份有限公司,2015,0
830821,雪郎生物,安徽雪郎生物科技股份有限公司,2014,0
832575,云迅通,深圳市云迅通科技股份有限公司,2014,0
835147,恒达新材,浙江恒达新材料股份有限公司,2015,0
832817,身临其境,北京身临其境文化股份有限公司,2015,0
430631,早康枸杞,早康枸杞,2015,0
831774,凯实股份,浙江凯实激光科技股份有限公司,2014,0
836479,泰源环保,江苏泰源环保科技股份有限公司,2015,0
430345,天呈医流,上海天呈医流科技股份有限公司,2016,0
430133,赛孚制药,北京赛孚制药股份有限公司,2016,0
831940,网高科技,北京网高科技股份有限公司,2015,0
834687,海唐公关,北京海唐宋元公关顾问股份有限公司,2015,0
832287,金凯光电,深圳市锦瑞新材料股份有限公司,2016,0
835495,视野股份,北京新视野国际旅行社股份有限公司,2015,0
430378,山本光电,深圳市山本光电股份有限公司,2013,0
832857,宏景电子,芜湖宏景电子股份有限公司,2014,0
430742,光维通信,上海光维通信技术股份有限公司,2014,0
832076,泰鹏环保,山东泰鹏环保材料股份有限公司,2016,0
837595,坦程物联,无锡坦程物联网股份有限公司,2015,0
834992,上亿传媒,上海上亿传媒股份有限公司,2016,0
430375,星立方,北京星立方科技发展股份有限公司,2016,0
430511,远大股份,山东远大朗威教育科技股份有限公司,2015,0
430374,英富森,北京英富森软件股份有限公司,2013,0
838559,金炻新材,广东金炻新材料股份有限公司,2015,0
836290,高盛板业,湖南高盛板业股份有限公司,2015,0
833786,超纯环保,深圳市超纯环保股份有限公司,2015,0
832124,东南股份,南京东南工业装备股份有限公司,2015,0
832594,联海通信,江苏联海通信股份有限公司,2016,0
831394,南麟电子,上海南麟电子股份有限公司,2013,0
430229,绿岸网络,上海绿岸网络科技股份有限公司,2015,0
832074,慧景科技,杭州慧景科技股份有限公司,2014,0
430512,芯朋微,无锡芯朋微电子股份有限公司,2016,0
430355,沃特能源,上海沃特奇能源科技股份有限公司,2013,0
430154,中科通达,中科通达,2013,0
830845,芯邦科技,深圳芯邦科技股份有限公司,2015,0
430564,天润科技,陕西天润科技股份有限公司,2014,0
830787,唐朝股份,福州唐朝彩印股份有限公司,2015,0
430593,华尔美特,苏州华尔美特装饰材料股份有限公司,2015,0
831489,天衡股份,湖南天衡儿童用品股份有限公司,2015,0
833286,海斯比,深圳市海斯比船艇科技股份有限公司,2015,0
836385,九九互娱,北京九九互娱营销顾问股份有限公司,2015,0
430038,信维科技,北京信维科技股份有限公司,2012,0
838504,光环国际,北京光环致成国际管理咨询股份有限公司,2015,0
834297,数智源,北京数智源科技股份有限公司,2016,0
831605,奔速电梯,山东奔速电梯股份有限公司,2014,0
832038,宁夏新龙,宁夏新龙蓝天科技股份有限公司,2014,0
430596,新达通,新达通科技股份有限公司,2016,0
430752,索泰能源,索泰能源,2015,0
831399,参仙源,参仙源参业股份有限公司,2014,0
430111,北京航峰,北京航峰科伟装备技术股份有限公司,2015,0
430454,百大能源,东莞市百大新能源股份有限公司,2016,0
430475,陆道文创,上海陆道智城文化创意产业集团股份有限公司,2016,0
430434,万泉河,深圳市万泉河科技股份有限公司,2016,0
832671,冠宇科技,厦门冠宇科技股份有限公司,2016,0
831647,联瑞新材,江苏联瑞新材料股份有限公司,2014,0
430178,白虹软件,上海白虹软件科技股份有限公司,2016,0
430090,同辉信息,同辉佳视(北京)信息技术股份有限公司,2014,0
833697,上海未来,上海未来企业股份有限公司,2014,0
831069,瑞明节能,瑞明节能,2015,0
831517,凯伦建材,凯伦建材,2016,0
830866,凌志软件,苏州工业园区凌志软件股份有限公司,2013,0
430468,锦棉种业,新疆锦棉种业科技股份有限公司,2014,0
430358,基美影业,上海基美影业股份有限公司,2015,0
830957,佳成科技,江苏佳成科技股份有限公司,2015,0
834426,发现者,黑龙江省发现者机器人股份有限公司,2015,0
832131,斯盛能源,深圳市斯盛能源股份有限公司,2015,0
430297,金硕信息,天津金硕信息科技集团股份有限公司,2014,0
832397,恒神股份,江苏恒神股份有限公司,2015,0
831174,全密封,沈阳全密封变压器股份有限公司,2014,0
833122,中仪股份,武汉中仪物联技术股份有限公司,2015,0
831631,北邮国安,北京北邮国安技术股份有限公司,2016,0
831412,天际航,武汉天际航信息科技股份有限公司,2015,0
832597,中移能,山东中移能节能环保科技股份有限公司,2014,0
831484,久盛生态,吉林久盛生态环境科技股份有限公司,2016,0
430103,天大清源,北京天大清源通信科技股份有限公司,2014,0
830988,兴和股份,湖北兴和电力新材料股份有限公司,2014,0
831530,才府玻璃,才府玻璃,2016,0
830974,凯大催化,杭州凯大催化金属材料股份有限公司,2016,0
832128,喜之家,苏州喜之家母婴护理服务股份有限公司,2016,0
430036,鼎普科技,鼎普科技,2015,0
834215,普乐方,普乐方,2015,0
831758,意欧斯,意欧斯智能科技股份有限公司,2014,0
430534,天涌科技,广西天涌节能科技股份有限公司,2014,0
831854,曼克斯,浙江曼克斯缝纫机股份有限公司,2016,0
832802,保丽洁,江苏保丽洁环境科技股份有限公司,2015,0
832699,南华工业,武汉南华工业设备工程股份有限公司,2016,0
430175,科新生物,上海科新生物技术股份有限公司,2016,0
833191,博世德,成都博世德能源科技股份有限公司,2016,0
831346,木联能,北京木联能软件股份有限公司,2015,0
831085,博冠股份,广州博冠光电科技股份有限公司,2014,0
430366,金天地,北京金天地影视文化股份有限公司,2013,0
830769,华财会计,北京华财会计股份有限公司,2015,0
430715,春泉节能,郑州春泉节能股份有限公司,2014,0
832186,惠尔顿,宁波惠尔顿婴童安全科技股份有限公司,2014,0
831221,聚阳环保,苏州聚阳环保科技股份有限公司,2014,0
835350,中金恒泰,深圳市中金恒泰互联网科技股份有限公司,2015,0
833939,御康医疗,上海御康医疗发展股份有限公司,2015,0
831531,康雅股份,深圳市康雅建筑装饰股份有限公司,2015,0
832176,三扬股份,广东顺德三扬科技股份有限公司,2015,0
832708,三力制药,贵州三力制药股份有限公司,2016,0
831101,奥维云网,北京奥维云网大数据科技股份有限公司,2013,0
831491,佳音王,深圳市佳音王科技股份有限公司,2014,0
831752,蓝图新材,贵州蓝图新材料股份有限公司,2014,0
836073,时代正邦,北京时代正邦科技股份有限公司,2015,0
830828,万绿生物,云南万绿生物股份有限公司,2013,0
831287,启奥科技,唐山启奥科技股份有限公司,2016,0
831942,天一生物,西安天一生物技术股份有限公司,2015,0
831710,昊方机电,安徽昊方机电股份有限公司,2014,0
831463,凯雪冷链,郑州凯雪冷链股份有限公司,2016,0
831078,斯科电气,广东易通鼎盛科技股份有限公司,2014,0
832784,好样传媒,好样传媒股份有限公司,2014,0
831097,思为同飞,武汉思为同飞网络技术股份有限公司,2016,0
832053,富得利,湖州富得利木业股份有限公司,2016,0
430431,枫盛阳,天津枫盛阳医疗器械技术股份有限公司,2013,0
831635,金鹏信息,河南金鹏信息技术股份有限公司,2014,0
430578,差旅天下,吉林省差旅天下网络技术股份有限公司,2015,0
831478,天际数字,北京天际数字技术股份公司,2014,0
831145,阿路美格,阿路美格,2013,0
832998,雅昌股份,深圳市雅昌科技股份有限公司,2014,0
834854,名颂科技,上海名颂科技股份有限公司,2015,0
430037,联飞翔,北京联飞翔科技股份有限公司,2016,0
832618,中能兴科,中能兴科(北京)节能科技股份有限公司,2014,0
832356,金华机械,常熟市金华机械股份有限公司,2015,0
831275,睿力物流,北京睿力恒一物流技术股份公司,2014,0
430597,博安通,深圳市博安通科技股份有限公司,2015,0
833323,好帮手,好帮手,2014,0
831696,赤诚生物,五峰赤诚生物科技股份有限公司,2016,0
830888,世纪工场,北京环球世纪工场文化传媒股份有限公司,2016,0
430594,盈光科技,广州盈光科技股份有限公司,2016,0
831949,捷阳科技,江苏捷阳科技股份有限公司,2016,0
831028,华丽包装,河南华丽纸业包装股份有限公司,2016,0
834740,凯鑫光电,南阳凯鑫光电股份有限公司,2015,0
832505,运维电力,陕西运维电力股份有限公司,2014,0
831386,风华环保,广东风华环保设备股份有限公司,2014,0
430392,斯派克,湖南斯派克科技股份有限公司,2015,0
835727,互联在线,深圳市互联在线云计算股份有限公司,2015,0
832231,恒盛环保,河北恒华盛世环保科技股份有限公司,2014,0
832647,北国传媒,辽宁北国传媒网络科技股份有限公司,2015,0
831303,澳凯富汇,洛阳澳凯富汇信息技术股份有限公司,2015,0
832327,海颐软件,烟台海颐软件股份有限公司,2014,0
834284,嘉盛光电,保定嘉盛光电科技股份有限公司,2015,0
833901,壮元海,大连壮元海生态苗业股份有限公司,2015,0
832188,科安达,深圳科安达电子科技股份有限公司,2015,0
837270,爱立康,深圳市爱立康医疗股份有限公司,2015,0
830938,可恩口腔,德州可恩口腔医院股份有限公司,2015,0
831719,菱湖漆,安徽菱湖漆股份有限公司,2015,0
834240,中广瑞波,北京中广瑞波科技股份有限公司,2015,0
832151,听牧肉牛,云南海潮集团听牧肉牛产业股份有限公司,2016,0
831767,知音文化,上海知音音乐文化股份有限公司,2016,0
430348,瑞斯福,北京瑞斯福高新科技股份有限公司,2014,0
832563,帮豪种业,重庆帮豪种业股份有限公司,2016,0
833336,德生防水,唐山德生防水股份有限公司,2015,0
832835,三禾科技,浙江三禾竹木科技股份有限公司,2016,0
832463,月旭科技,月旭科技(上海)股份有限公司,2014,0
835331,创星科技,湖南创星科技股份有限公司,2015,0
830803,新松医疗,沈阳新松医疗科技股份有限公司,2015,0
833647,怡钛积,怡钛积,2015,0
831237,飞宇科技,苏州飞宇精密科技股份有限公司,2014,0
837556,开元模具,烟台开元模具股份有限公司,2015,0
831395,智通建设,上海智通建设发展股份有限公司,2015,0
830881,圣泉集团,济南圣泉集团股份有限公司,2014,0
837079,智慧源,智慧源(深圳)管理顾问股份公司,2015,0
430627,页游科技,成都页游科技股份有限公司,2014,0
430300,辰光医疗,上海辰光医疗科技股份有限公司,2016,0
834058,华洋赛车,浙江华洋赛车股份有限公司,2016,0
834025,赛思信安,北京赛思信安技术股份有限公司,2015,0
834110,灵信视觉,上海灵信视觉技术股份有限公司,2015,0
834047,缔安科技,上海缔安科技股份有限公司,2015,0
430243,铜牛信息,北京铜牛信息科技股份有限公司,2015,0
837443,蓝天集团,江苏蓝天环保集团股份有限公司,2015,0
831653,耐诺邦,耐诺邦,2015,0
831082,汇鑫嘉德,唐山汇鑫嘉德节能减排科技股份有限公司,2015,0
832214,太川股份,珠海太川云社区技术股份有限公司,2016,0
430649,绿清科技,天津绿清管道科技股份有限公司,2014,0
834226,彩虹光,河南彩虹光网络印刷股份有限公司,2015,0
831289,丰泽股份,丰泽工程橡胶科技开发股份有限公司,2016,0
833591,开创环保,浙江开创环保科技股份有限公司,2015,0
834448,遥望网络,遥望网络,2014,0
832601,天鸿新材,界首市天鸿新材料股份有限公司,2014,0
831681,智洋电气,山东智洋电气股份有限公司,2016,0
830876,黄河软轴,洛阳市黄河软轴控制器股份有限公司,2015,0
832707,国豪股份,南京国豪装饰安装工程股份有限公司,2015,0
837423,王者之风,南京王者之风建筑装饰股份有限公司,2015,0
831322,朗悦科技,北京朗悦科技股份有限公司,2016,0
836191,亚讯星科,成都亚讯星科科技股份有限公司,2015,0
832029,金正食品,潍坊金正食品股份有限公司,2014,0
430423,宁变科技,宁波宁变电力科技股份有限公司,2015,0
430123,速原中天,北京速原中天科技股份公司,2015,0
834377,德博科技,萍乡德博科技股份有限公司,2015,0
837435,安博检测,深圳安博检测股份有限公司,2015,0
832908,西恩科技,上海西恩科技股份有限公司,2015,0
832607,安华生物,山东安华生物医药股份有限公司,2015,0
833772,天蓝环保,浙江天蓝环保技术股份有限公司,2015,0
831852,东研科技,广东东研网络科技股份有限公司,2014,0
832491,奥迪威,广东奥迪威传感科技股份有限公司,2015,0
430380,成明节能,陕西成明节能技术股份有限公司,2016,0
835109,鑫益嘉,深圳市鑫益嘉科技股份有限公司,2016,0
430074,德鑫物联,北京德鑫泉物联网科技股份有限公司,2014,0
831278,泰德股份,青岛泰德汽车轴承股份有限公司,2016,0
833391,广建咨询,广州建成工程咨询股份有限公司,2015,0
831579,三信股份,山东三信商贸股份有限公司,2014,0
430687,华瑞核安,北京华瑞核安科技股份有限公司,2015,0
831575,光辉互动,南京光辉互动网络科技股份有限公司,2015,0
835528,亨得股份,鹰潭市亨得利金属材料股份有限公司,2015,0
833585,千叶珠宝,北京市千叶珠宝股份有限公司,2014,0
831040,优波科,郑州优波科新材料股份有限公司,2015,0
834582,卓仕物流,上海卓仕物流科技股份有限公司,2014,0
832794,万斯达,山东万斯达建筑科技股份有限公司,2016,0
430141,久日新材,天津久日新材料股份有限公司,2016,0
833001,三江股份,新疆三江实业股份有限公司,2015,0
832002,赛文技术,宁夏赛文技术股份有限公司,2015,0
833743,东邦御厨,北京东邦御厨科技股份有限公司,2015,0
430362,东电创新,东电创新(北京)科技发展股份有限公司,2016,0
831605,奔速电梯,山东奔速电梯股份有限公司,2016,0
832952,坤七药业,云南文山坤七药业股份有限公司,2015,0
833436,奥杰股份,苏州奥杰汽车技术股份有限公司,2016,0
833138,长江材料,重庆长江造型材料(集团)股份有限公司,2015,0
831727,中钢网,北京中钢网信息股份有限公司,2016,0
834639,晨光电缆,浙江晨光电缆股份有限公司,2016,0
832452,兴华股份,安吉兴华电力管道股份有限公司,2016,0
833007,东华宏泰,北京东华宏泰科技股份有限公司,2015,0
831550,成大生物,辽宁成大生物股份有限公司,2015,0
831027,兴致科技,北京兴致体育股份有限公司,2013,0
833732,合晟资产,合晟资产,2015,0
831792,海思堡,山东海思堡服装服饰集团股份有限公司,2015,0
430720,东方炫辰,东方炫辰,2016,0
830813,熔金股份,河南熔金高温材料股份有限公司,2016,0
430527,申昱环保,申昱环保科技股份有限公司,2015,0
834613,亿华通,北京亿华通科技股份有限公司,2015,0
832477,航凯电力,北京世纪航凯电力科技股份有限公司,2015,0
835860,斯特龙,斯特龙装饰股份有限公司,2015,0
831925,政通股份,广西政通工程股份有限公司,2014,0
430245,奥特美克,北京奥特美克科技股份有限公司,2014,0
835007,战诚电子,上海战诚电子科技股份有限公司,2016,0
833416,掌上纵横,掌上纵横信息技术(北京)股份有限公司,2015,0
831603,金润和,广东金润和科技股份有限公司,2014,0
837050,华盛铭兔,广东华盛铭兔环保科技股份有限公司,2015,0
834845,华腾教育,广州华腾教育科技股份有限公司,2015,0
833115,畅尔装备,浙江畅尔智能装备股份有限公司,2014,0
430256,卓繁信息,上海卓繁信息技术股份有限公司,2016,0
830947,金柏股份,金柏生态环境股份有限公司,2015,0
833896,海诺尔,海诺尔环保产业股份有限公司,2015,0
430647,青鹰股份,上海青鹰实业股份有限公司,2016,0
835601,加一健康,吉林加一健康产业股份有限公司,2015,0
833245,华望科技,湖南华望科技股份有限公司,2015,0
832329,吉成园林,云南吉成园林科技股份有限公司,2016,0
835558,毅宏游艇,福建毅宏游艇股份有限公司,2015,0
833517,策源股份,上海策源置业顾问股份有限公司,2014,0
832988,力软科技,力软科技(大连)股份有限公司,2014,0
833073,威盛电子,西安威盛电子科技股份有限公司,2014,0
831648,盛景科技,苏州盛景信息科技股份有限公司,2015,0
833127,晶品压塑,广州晶品智能压塑科技股份有限公司,2014,0
430490,旭龙物联,广东旭龙物联科技股份有限公司,2015,0
430405,星火环境,苏州星火环境净化股份有限公司,2013,0
831378,富耐克,富耐克超硬材料股份有限公司,2016,0
833315,石头造,广州石头造环保科技股份有限公司,2016,0
430406,奥美格,广东奥美格传导科技股份有限公司,2015,0
430307,扬讯科技,上海扬讯计算机科技股份有限公司,2015,0
830931,仁会生物,上海仁会生物制药股份有限公司,2013,0
830867,全华光电,武汉全华光电科技股份有限公司,2016,0
831299,北教传媒,京版北教文化传媒股份有限公司,2015,0
835586,景典传媒,北京景典传媒科技股份有限公司,2015,0
831357,黄国粮业,河南黄国粮业股份有限公司,2014,0
831961,创远仪器,上海创远仪器技术股份有限公司,2015,0
430409,天泉鑫膜,厦门市天泉鑫膜科技股份有限公司,2014,0
430380,成明节能,陕西成明节能技术股份有限公司,2015,0
838920,南湖国旅,南湖国际旅行社股份有限公司,2015,0
835167,福座母婴,山东福座母婴护理股份有限公司,2015,0
835755,创研股份,湖南创研科技股份有限公司,2015,0
832139,沃田农业,江苏沃田集团股份有限公司,2015,0
430306,永铭医学,永铭诚道(北京)医学科技股份有限公司,2015,0
831176,天鸿股份,山东天鸿模具股份有限公司,2016,0
835223,瑞华股份,兰考瑞华环保电力股份有限公司,2015,0
831262,广建装饰,重庆广建装饰股份有限公司,2015,0
831060,天香苑,珠海天香苑生物科技发展股份有限公司,2016,0
833302,羌山农牧,四川省羌山农牧科技股份有限公司,2014,0
831950,亚太能源,河南亚太能源科技股份有限公司,2016,0
832638,瓦力科技,广东爱瓦力科技股份有限公司,2014,0
831986,东方基业,北京东方基业科技发展股份有限公司,2015,0
832002,赛文技术,宁夏赛文技术股份有限公司,2016,0
831463,凯雪冷链,郑州凯雪冷链股份有限公司,2014,0
430310,博易股份,博易股份,2012,0
834023,金投金融,四川金投金融电子服务股份有限公司,2016,0
831421,天富电气,广东天富电气股份有限公司,2013,0
831964,储翰科技,成都储翰科技股份有限公司,2016,0
831305,海希通讯,上海海希工业通讯股份有限公司,2015,0
831446,亨利技术,内蒙古亨利新技术工程股份有限公司,2014,0
832773,寰烁股份,山西寰烁电子科技股份有限公司,2015,0
430084,星和众工,北京星和众工设备技术股份有限公司,2012,0
834444,中驰股份,中驰股份,2014,0
831036,裕国股份,湖北裕国菇业股份有限公司,2016,0
835468,雅捷信息,上海雅捷信息技术股份有限公司,2015,0
832099,新疆火炬,新疆火炬燃气股份有限公司,2015,0
430165,光宝联合,光宝联合(北京)科技股份有限公司,2015,0
831075,宏海科技,武汉宏海科技股份有限公司,2015,0
832535,润龙包装,宁夏润龙包装新材料股份有限公司,2016,0
834299,汇量科技,广州汇量网络科技股份有限公司,2015,0
830872,长信畅中,湖南长信畅中科技股份有限公司,2015,0
831059,霍斯通,广州霍斯通电气股份有限公司,2015,0
430467,深圳行健,深圳市行健自动化股份有限公司,2015,0
831828,利特尔,江苏利特尔绿色包装股份有限公司,2014,0
834522,新媒诚品,新媒诚品,2015,0
836105,艾博健康,杭州艾博健康科技股份有限公司,2015,0
430553,海红技术,兰州海红技术股份有限公司,2015,0
834287,鼎楚节能,鼎楚节能,2015,0
835940,瑞济生物,江西瑞济生物工程技术股份有限公司,2015,0
831626,胜禹股份,苏州胜禹材料科技股份有限公司,2016,0
836484,九言科技,杭州九言科技股份有限公司,2015,0
831558,阳光四季,江苏阳光四季新能源科技股份有限公司,2015,0
832106,中设智控,广东中设智控科技股份有限公司,2016,0
430130,卡联科技,卡联科技集团股份有限公司,2014,0
831139,江西广蓝,江西省广蓝传动科技股份有限公司,2016,0
835106,天图物流,广东天图物流股份有限公司,2015,0
832550,双盛锌业,江苏双盛锌业股份有限公司,2016,0
831104,翔维科技,天津市翔维科技发展股份有限公司,2015,0
830953,惠当家,江西惠当家信息技术股份有限公司,2014,0
832796,逸舒制药,广东逸舒制药股份有限公司,2015,0
430198,微创光电,武汉微创光电股份有限公司,2014,0
831459,伟诚科技,珠海伟诚科技股份有限公司,2014,0
832152,华富股份,昆山华富新材料股份有限公司,2014,0
834765,美之高,深圳市美之高科技股份有限公司,2015,0
831866,蔚林股份,蔚林新材料科技股份有限公司,2016,0
833103,兆舜科技,东莞兆舜有机硅科技股份有限公司,2014,0
834573,梅山黑茶,湖南梅山黑茶股份有限公司,2015,0
831159,安达物流,天津安达物流股份有限公司,2015,0
835125,商络电子,商络电子,2015,0
430224,网动科技,北京网动网络科技股份有限公司,2014,0
831123,大成空间,湖北大成空间科技股份有限公司,2014,0
832051,经证投资,经证投资,2016,0
833544,绿岩生态,江苏绿岩生态技术股份有限公司,2016,0
832270,骏驰科技,广东骏驰科技股份有限公司,2014,0
830813,熔金股份,河南熔金高温材料股份有限公司,2015,0
831706,领航科技,成都中节能领航科技股份有限公司,2015,0
430532,北鼎晶辉,深圳市北鼎晶辉科技股份有限公司,2014,0
832529,裕农科技,深圳市裕农科技股份有限公司,2015,0
831327,飞翼股份,飞翼股份有限公司,2015,0
834656,勃达微波,西藏勃达微波装备股份有限公司,2015,0
831466,软通股份,深圳市软通供应链股份有限公司,2016,0
833550,路维光电,深圳市路维光电股份有限公司,2015,0
831008,百华悦邦,北京百华悦邦科技股份有限公司,2015,0
832985,必然传媒,重庆必然传媒股份有限公司,2015,0
430732,威马股份,山东威马泵业股份有限公司,2016,0
831366,国龙医疗,宁夏国龙医疗发展股份有限公司,2013,0
832764,德胜科技,洛阳德胜生物科技股份有限公司,2016,0
833619,佰聆数据,广州佰聆数据股份有限公司,2015,0
831811,中普防雷,湖南中普技术股份有限公司,2014,0
833092,健耕医药,健耕医药,2015,0
834428,蓝孚高能,山东蓝孚高能物理技术股份有限公司,2015,0
833495,微瑞思创,北京微瑞思创信息科技股份有限公司,2014,0
835325,搜搜电商,成都搜搜电子商务股份有限公司,2015,0
831571,大洋股份,常州大洋线缆股份有限公司,2014,0
830780,永鹏科技,重庆永鹏网络科技股份有限公司,2015,0
430051,九恒星,北京九恒星科技股份有限公司,2013,0
430404,瑞腾科技,苏州瑞腾照明科技股份有限公司,2015,0
833556,施勒智能,施勒智能科技(上海)股份有限公司,2015,0
831485,科达建材,南通科达建材股份有限公司,2016,0
833155,东工股份,内江东工设备制造股份有限公司,2015,0
832535,润龙包装,宁夏润龙包装新材料股份有限公司,2015,0
831614,合富科技,上海合富新材料科技股份有限公司,2016,0
830944,景尚旅业,景尚旅业集团股份有限公司,2013,0
430393,三景科技,昆山三景科技股份有限公司,2014,0
837293,联诚发,深圳市联诚发科技股份有限公司,2015,0
830915,味群食品,保定味群食品科技股份有限公司,2016,0
831242,特辰科技,深圳市特辰科技股份有限公司,2015,0
832058,东联科技,北京东联世纪科技股份有限公司,2014,0
832590,恒德股份,深圳市恒德生物技术股份有限公司,2015,0
834323,韩华建材,安徽韩华建材科技股份有限公司,2016,0
430670,东芯通信,合肥东芯通信股份有限公司,2016,0
430689,摩登百货,广州摩登百货股份有限公司,2016,0
